app,review_text,rating,date
Glovo,"Zero stars for Glovo. They've charged me the Glovo Prime fee, although I haven't chosen this option. Moreover, my app has no record of it. Other than that, it seems impossible to place any complaint that's not related to a specific order. I am never again using this app and this service.",1,2025-02-18 09:49:28
Glovo,"They debited me without the rider showing up, and they are refusing to refund my money",1,2025-02-18 08:34:11
Glovo,"I encountered problems with Glovo repeatedly, including missing or incorrect items. After i have received 2 orders with missing items on consecutive days they closed my help ticket with no resolution. Terrible platform. There are better ones who actually deliver the goods that you pay for.",1,2025-02-18 07:15:40
Glovo,"lately it has become a recurring thing that after every order paid online, you adjust the total payment (minus or plus) and withdraw the entire amount from the card again and after a few days you return the initially paid amount, practically when I make an order I have to have twice the amount of money blocked for a few days, I don't think it's right to do this, adjust the app to pay once",2,2025-02-18 02:55:42
Glovo,"The service is unreliable in a sense that you can be waiting for three hours and still receive half of the order. In my case nobody called to mention that there're missing items. Rating system is not to be trusted: it only has thumb up/down, which does not reflect quality of food or how good a store is on average.",1,2025-02-17 06:00:25
Glovo,the food was delicious and the right package I ordered for. Thanks to you I really enjoyed the food,5,2025-02-17 04:50:19
Glovo,on time delivery...❤️❤️❤️,5,2025-02-17 04:03:41
Glovo,"Terrible Experience – Avoid This App! I was skeptical about adding my card to Glovo but eventually did. Huge mistake! I checked my account today and found over 200k naira missing. Tried reaching customer support, but all I got were automated replies saying their email is no longer active. No real help at all! It’s unacceptable for a company handling payments to have such poor support. Think twice before adding your card! Worst experience ever.",1,2025-02-16 23:40:40
Glovo,They added debt to my account for an order I didn't receive so disappointed,1,2025-02-16 13:02:06
Glovo,"unarguably the best delivery app in Nigeria,💟💟💟",5,2025-02-16 12:40:41
Glovo,"Poor service delivery. No timely communication. Agents are rude, and not courteous. The riders are like the last borns of the family, they simply don't care. I beg you, don't you choose them. Just drive there, or send your local motorbike guy. Very very terrible!",1,2025-02-16 11:56:48
Glovo,"Glovo is a huge scam!!! It is a pure robbery! Summary is only visible after payment has been made, customers are not aware they've robbed before that. And they are adding bigger prices for delivery than the listed once!",1,2025-02-16 05:03:41
Glovo,"I am writing to express my feelings and disappointment. This issue isn't about the money. it is about the principle. I placed an order with a specific delivery address, but your rider delivered it to a different location (Agodogba ParkView Estate, Ikoyi, Lagos) instead of the intended address (Adeniji Adele). To add insult to injury, you have informed me that the order was cancelled, and I won't receive a refund. There is something fishy in this. The customer care service is very bad Kia.",1,2025-02-16 03:54:12
Glovo,"Worst delivery app ever, most of the times after I finish selecting my food it is showing me the message ""temporary unavailable""",1,2025-02-16 01:30:58
Glovo,"Today Glovo Disappointed me to the full 1- It's my birthday 2 - I ordered a Family strip Bucket to Papagayo where I was. and it was very near. But the Delivery guy who called said they made a mistake and he's gonna bring me a smaller order. But at least they offered me a 5 MAD Promo code So generous. If we cancel they force you to pay no matter what. This is a clear Client Mistreatment. I'm still hungry, No dinner today. If I could sue you I would. But I'm never using you again.",1,2025-02-15 20:11:34
Glovo,Good app very timely,5,2025-02-15 13:31:33
Glovo,"Absolutely unhelpful in the event of a mistake made when making an order. Essentially they made off with my money. The wrong location was set for an order, and they offered NO HELP whatsoever. It was either I lost the money or the order be delivered to said wrong location. Terrible!!!!!",1,2025-02-15 09:11:38
Glovo,Worst delivery app,1,2025-02-14 13:56:06
Glovo,"Horrible Customer Service. If your order is late, very late, there is literally no way to cancel the order without paying for the entire order. When you attempt to contact customer support, literally no one answers. So, if your order tales 3 hours, you cannot cancel it and no one in customer support will respond. Just take the money and toss it out the window",1,2025-02-14 12:44:47
Glovo,Late deliveries,1,2025-02-14 12:40:11
Glovo,"Delivery time, 100% accuracy.",5,2025-02-14 11:56:07
Glovo,"I placed an order, and it was successfully accepted. After 30-40 minutes, I received a message saying the restaurant had prepared the order and it was waiting for the delivery driver. However, after 2.5 hours, I still hadn't received my order, and it was eventually canceled. While waiting, I reached out to customer support for assistance, and they assured me that the delivery was coming soon. In the end, the order was canceled, and when I contacted support, they sent me a standard sorry message",1,2025-02-14 11:10:54
Glovo,Worsttttt app..2times 1st my order was dlvered to other house without confirming the rider jst give it. 2nd my drinks didnot came i will never use glovo again.costomer service is so poor. Not replying,1,2025-02-14 10:50:40
Glovo,"First order done in advance one day for Valentines day - canceled from Glovo 10 minutes before end of scheduled delivery time. And just refund and that's all, not even apology. Can not contact anyone. So no support, just pure random and luck. HORRIBLE.",1,2025-02-14 05:37:34
Glovo,Extremely Super and Excellent delivery with quality and quantity food . l love it,5,2025-02-14 03:24:16
Glovo,I shouldn't have to wait more than double the time because my orders are pooled by one driver. There should be a limit on the amount of orders one rider can pick up!,2,2025-02-13 09:07:34
Glovo,"I don't recommend this service. If products are missing, you don't get refund, you get app credits. In my case i used the credits with extra money, the order never reached me, but it was marked as delivered. I was never refunded and support only gives default answer.",1,2025-02-13 08:31:23
Glovo,"E ok, odata am comandat cu adresa mea si a fost mancarea lifrata la catedrala, nu am mers sa o iau si is obligat sa platesc 60 de lei in plus :(",2,2025-02-12 02:45:21
Glovo,"faster delivery , delicious taste",5,2025-02-11 12:21:06
Glovo,"I hope the menu will be automatically translated according to the preferred language. The translation button is hidden, so it's annoying to press it every time.",4,2025-02-11 06:37:15
Glovo,super fast delivery very happy 😍,5,2025-02-10 22:41:28
Glovo,Crashing when I try to view restaurants since the latest update,4,2025-02-10 19:21:10
Glovo,"Since it is not possible to contact customer support except for the automatic option through the app, the complaint and refund system unilaterally decides to refund 4.50 for something that was charged 8.50 and not delivered and considers it closed, more precisely, there is no option to disagree with what the app determines to be the solution to the complain. No option to 'not accept' a refund or god forbid you return the money and not the voucher for the app. or to deliver what was ordererd",1,2025-02-10 13:20:28
Glovo,"easy ,convenient and really quick delivery",5,2025-02-10 11:31:06
Glovo,soo quick delivery 🚚,4,2025-02-10 02:14:20
Glovo,Garbage app. Scammed - ordered food that was never delivered and they charged me for it despite the restaurant even attempting to deliver.,1,2025-02-09 13:11:00
Glovo,"Terrible customer support, no accountability whatsoever. They just charged me 48 euros but delivered items for 25 euros. While I have the receipt, that proves everything, their customer support initially replies with a delay of 27 minutes, then sends a generic message saying they can't refund with no details. With all the proof, they are basically admitting to have stolen the money. This happened so many times, I lost count, but this was the last straw. Deleting the app, you should do the same.",1,2025-02-09 10:15:08
